user_address,total_debt_usd,total_collateral_usd,health_factor
0xb12a9d1bae6a2220936734792390f5ee5cc8a3e6,2516872.52,3657807.92,1.1336
0xc9cea6df3a736846c5b610ff342836838ec1a84d,2507493.01,11730176.88,3.7651
0x28b41cf49c00fe3787cd962feef93238f569c77b,2503756.29,3808369.33,1.2625
0xe81d87fa302e663400dcc2110c3ffb7774288ff1,2499276.35,7712083.63,2.5612
0x55b2c8d9d150cc65b0eff6d18306c2881800750d,2499151.84,3578264.58,1.1168
0xc93d036c58c83811a82fb98feed8cac7a942a110,2493813.45,3524315.77,1.1023
0x28a5ec068ae7500cbf21b989d62c7a81e2665b18,2492741.49,3628289.13,1.1494
0xd2b2a8ab7a8c903501f4db4ee45c67522a4511ed,2491591.64,7718975.07,2.4872
0x58817eb46bf7075bdf00ad8bd6c2ac731e9b045f,2491327.06,6747685.97,2.2260
0x215f7e305d732edafdb147c233211458f2d0e6bf,2476770.31,2739894.13,0.8850
0x554655c3e743abe133e9a0d395ca5a09a03f920b,2442221.33,4924418.09,1.5728
0x2dee72220b4aeb3887117e566dd85de018307646,2441004.73,7656985.57,2.6036
0x2b6d91d5c378f3ffbeef113a5ddcb98b5fac1119,2428398.00,4728841.89,1.5681
0x106c1059ef92769fe5e52cc736a35ee09b3e238c,2413937.37,4501863.22,1.5479
0xc3fdaabf3ad59096596b68408d4c152b4240725a,2407458.51,2559328.71,0.7973
0xa42533a38f1468162802b3549c4b4e3d5b8b5f89,2402756.19,3876981.30,1.3393
0xfefa1c66ce1522efbb0d5189ba702e76e6bcaf3c,2402235.54,4375521.57,1.4600
0x7a79969a0b9d51d922c4810d2950560360f6f234,2401163.77,6775715.46,2.3421
0x595362a906a0b4e90aee1430b1f80fdde2be80de,2398278.36,3845336.48,1.2411
0x8066df51d781595c29bb3ce3d359560b9240e559,2394080.74,7023303.28,2.3294
0x7613bcb077bfe7781ff11cc8eb0c9271a056de44,2377436.94,2970789.25,1.0371
0xc11870674d97e2aca91f57a519af0eec38c03976,2373859.28,17702699.26,5.8167
0xc40bcfd976d87e382e5877d6e7e8118342883b17,2370080.75,3884894.06,1.2785
0x346ccfdee95c7bd36b60bfe028d0f40d3517f22f,2357981.30,2569252.16,0.8717
0x2aea39e27fc87de4a63963687c6e188f062197b4,2347801.30,9500422.47,3.2164
0x06b50641cc4c6e3a08903052ec86d4d770f60c36,2342537.14,4301509.97,1.5241
0xd8b2a759690d5068efed3d6088bd07b54168ab08,2338716.81,13623606.35,4.5814
0xa9490f0c8d46e01c5b11bc333eb7df608b9122af,2329196.67,5802989.37,1.9433
0x99ac3df9f61e37b71932d9b89e5d16f42eed2c96,2323549.20,4050419.24,1.3775
0x671730450c132914662dfa6beda90f8a1a4cf84a,2322633.02,2613777.18,0.8665
0xd68b014618f9d556c7563d7339893b7ce2283fce,2320901.78,3247352.93,1.1218
0xe0ef6f6fd0732810b2d5d747bdc5ca1b3cf19865,2316764.50,6169081.20,2.2101
0x8494d3428290b903eb89bdf703fbd04551bd4412,2314902.27,2663228.15,0.9319
0x4e8f8b13d07abe0dbd49d613f97b45cc45ec40e2,2314532.40,2793427.17,0.9052
0x4f0aa5900b8292273b2f9a178d5468f8048bb9a9,2312099.61,22011654.56,7.7603
0xfaa617c252e9fa8616e57ea960119176b897a911,2311486.13,4704054.84,1.6086
0x65cdaac4aa7f234124f5259247e7d8f5d8292502,2303585.71,3337829.08,1.1737
0xfb74196eccf35a260dd5cfd300baa37ae058b6c0,2302772.17,2672014.57,0.8703
0x20899696bcb449f50bc6fa1f9fc4ed2ba29f5afe,2301164.66,0.00,0.0000
0x1e5d299776be8114fa991a37b77ee09bbae45735,2296776.52,3244057.33,1.1017
0x35bb437ff8c48a68759514e43d360af823e9504d,2292230.51,2592531.17,0.9161
0xfee5be290d4a1a50caff611389ba2120a4095d78,2290827.40,4637877.85,1.6194
0xbef34816b76fa0472f57bedb8c08942513f106f7,2285214.89,3795352.82,1.3276
0x338a07cf3e117d446ffbd3bc4a60787f892be222,2283021.80,9084820.77,3.1039
0x670249a5206420d7dbed1b42c4555ad0f75115fc,2279725.71,2460854.48,0.8959
0x6df94d0488f79b3c4292d0955828fb9e6d7b614a,2266716.53,3571722.40,1.2606
0x24a5b77a4d600f04cd2eb000b97968407203d082,2253849.00,3044187.86,1.1210
0x27135b2dde0105e23f896159da6499ce1b27cf09,2235089.10,3273245.90,1.1440
0x3ed451de29d8a2ae07c7d82d21b6084f64399147,2233760.88,4460000.85,1.6028
0x0eaadd8751fa4986b115fe354deaab283084852a,2232181.03,2553082.10,0.9493
0xead9623a385c301b166f3740a2973d05f1d190dc,2221980.08,4559869.12,1.6351
0x7a47cc409047521932a742d24ff634a60a25834e,2219840.50,8077727.92,2.9475
0x167ec339e5539100bc453ac349f012e194bf85a3,2216549.82,7625351.21,2.7863
0xf3175f028845f4570d0fb1643765f5de24400e86,2215850.26,5062113.94,1.8425
0x3fc4a4cb4d394d25207d65c437fc8a5285336a7d,2207313.52,5552674.09,2.0279
0xf6335f7ed06f99d5596c153f9242ee4b8e09ef59,2185175.99,3926677.79,1.3729
0x2817601bb438f48655421f4a43974b40ae20cf72,2185063.09,2442417.27,0.8942
0x4269643d7c8e7fab269e51853dc7e7a0cf25d0d8,2178529.98,4749642.90,1.7006
0x6b040f5f255c02323e9d6873f7276969b396c4e9,2177553.77,3116956.56,1.1594
0x75828f132030b6686a1e5ac017e96da20c5cd540,2177306.68,6642539.63,2.4322
0x063adacc01db782093d0310bf3d5755d2adec424,2174809.51,3585686.68,1.3305
0x3297b54349170973cdef5a8a07b47f2702e11068,2173055.24,7431656.41,2.7864
0x0307b44dcda71b09f19a24127137ccc0127a57e4,2163768.61,4174361.80,1.5485
0x1fc4a9fe96d79011dff2e5f8f50271c70db994b0,2162841.71,2777329.68,1.0401
0x8aa375495029dfd74ad86cf365f4fe96828f4981,2157905.87,2478136.10,0.8613
0x21f7cfa4fc40fb9f1a68e9e7eaa92375dd7e163e,2156571.62,3622009.72,1.3940
0x5c9f75de55b0bdab54211978177f41714d9e090f,2150260.30,6359802.24,2.4529
0x864de5bbaf4b8c808e94a8385b95b0855d170137,2147498.42,3013907.68,1.0526
0x1879023673b998ce95f8d0dd42499380ced18bee,2146315.78,3775015.64,1.3719
0xe222fc0620334bba080b9379004ad7e983f0a820,2141848.37,7870645.46,2.8663
0xcb954495438b23e792de53f1352cafe20e14521a,2141031.43,2834182.04,1.0787
0xec974e88badaa080c3d43a2680f20506f74f8559,2136515.57,3109336.26,1.1352
0x36756db0feb879f2f9ade7df3006df5c2dbaf5de,2129403.83,3482821.28,1.2906
0x92bfb3bd9a4f1d0480dc513908b56d6c730e0ce6,2115568.00,3028632.26,1.1381
0x966e50f3bf6b559153d374298e39eafa458efcfb,2114599.54,4491331.78,1.6567
0x2102a31cbd1250f6be28f35eae0d0ab1e7c5c023,2114067.70,2344428.26,0.8317
0x0076812635dd5acc88444bf4d6ff70b1b95ed79c,2105142.66,12217098.47,4.5267
0xefa0cec595a2d8d2ceef2cf9c6c419272c3bda23,2099986.62,6507239.43,2.4170
0x94aec6a2fd64b63cd501960e920a4d5562d35d40,2097951.92,2289638.25,0.8840
0x799fdb02e49c5b77fddb4b271adf11bf42dca586,2093664.33,2647911.45,0.9485
0xa68658704ae5f37284e93ac91a7fecb1c858dbed,2091651.72,8568280.38,3.3684
0x1c34e31a7d506e287d1100512a31bbc3d4a1f25e,2089160.86,2248376.13,0.8717
0xee23dc9140e42a6684ded0ba209d000756276198,2088364.19,4101202.96,1.5472
0x61b63621ead08c8fbe167e005cbdc82796f954f3,2085810.75,3472214.83,1.2985
0x436a85d2aa1f90378e116d0876a652944e5dfb06,2082926.86,0.00,0.0000
0xac0168b4fd7427bfd616e3a47fc05dd8175d5b64,2081655.66,6008061.63,2.3250
0x0d6b672feab312ce817b689c94e87ba4f0eb56d2,2074718.29,4108494.66,1.5446
0xf4b71fa8d983f16b83484f05838aad4ab3fe3918,2064305.91,5649760.64,2.2454
0x8c6aa32b1fbf7746d46ef2c18871633f896211e6,2061281.31,6870042.79,2.6078
0x11eee2e0a613af4f636e23ff295e2dac6a191d1d,2060508.92,2880531.16,1.1600
0x8f5ef1b8e357a81a7e0cc270a46af730005a3cb8,2059040.31,4444890.85,1.6838
0x60f7a8117a4c45073c9163fd805a8a33cbddd1ee,2058017.84,3673350.07,1.3922
0xdfa8ee9ff8798b37800f3ab18807273d7caaf1b6,2052498.73,2876447.05,1.1211
0x31ad853b9584f909c7b4d413d1e9fc7c125995bd,2049988.99,6029118.29,2.2940
0xac1f6159527c49f14ef3f870435be74d3a7bf553,2043389.84,2025499.12,0.8224
0xf15a426da067629628b9ac369f8908e89a133239,2041530.78,2255748.55,0.8839
0xb6d2e0b2db5731d4103d7fdf223ed3917cf402e9,2040119.65,4798484.74,1.8346
0x2696276e2bcb087eb59eb0e0277b971f33fe356a,2038636.25,5176975.50,2.0528
0xe798a9404143f1aba9d751e2454cb5c1a573363e,2033650.75,3683000.51,1.5032
0x583c34ba0b0b8345e31dc7d0f8f4534630b6d79b,2032853.12,2838406.12,1.1589
0x1f9bb27d0c66feb932f3f8b02620a128d072f3d8,2030882.89,4012183.67,1.5933
0x05ccdedfaf0603cb6753f3a80ef2342e104113f1,2022303.63,3040394.70,1.1727
0x15a954001bb47890a4c46a7fe9f06f7c39ff3d68,2019399.01,28606502.34,11.4743
0xddcefd4578d4311359ef9f0ba826814f314055d0,2019180.48,3417228.22,1.4047
0x54a1b5c470fdcf516b84a495b4acdf800b6f734e,2010857.24,4386353.38,1.7014
0xfa89d49a69ac1bde8f4cbac48aa50870fe47341e,2010758.74,4093986.62,1.5881
0x8f261252549727859f2bc188de3c3da365723696,2006920.72,3373489.92,1.3111
0x0d40d9578e1d86abdaf7ea02d0c53d53cba320bd,2003797.41,3471987.86,1.3934
0x0c50c7a7af017dc050e8a3a917c73d236ff9a6c1,2002134.98,8493353.38,3.5210
0xfd1043098584cbc763f4d2460aecb94dd4b6fee3,2001831.12,42179997.50,17.4887
0x88d33a5aded3981b03fc6fb40700e3cf0fa90e3f,2000175.86,3932828.07,1.5337
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,1999988.07,7220315.25,2.8165
0x3dc9a881fc9cc64730ae52b0ea9c3917ab901e40,1999987.79,2292056.85,0.8595
0xdf81987465681d0515058fe0a47a3bd174012730,1999587.96,0.00,0.0000
0xaa2a33c424b92cdc042e40c522cb48e586e83026,1999577.34,5108739.22,2.0299
0xb5e6ae546f5e8c75f19ed89a1ca032a5cb8669e8,1999421.08,18080048.38,7.5054
0xea1feb9a9a006a7fc253c6ca87349be0da072f25,1989972.42,7623368.25,2.7658
0x98f355b12e41dd51090339bde6e23370086d008c,1988832.57,3513629.32,1.3801
0xcd566ac6c9d0222f567cac8785fff764c5d9acc1,1986052.51,2156945.10,0.8580
0xc59a1a2ed72eb7b31b8eaedab1f6f8d8c8881365,1979439.18,2156414.90,0.8715
0x0edf985677a7208785ba4dead98bd2253f1324ec,1978041.04,3838841.77,1.5297
0x7633271e6e00d6a2a0788f9ded6ea0961b2b63c3,1974207.76,4382747.95,1.7316
0x8a8feacc614fa4b59cc2501f680c28e98e57bd14,1972651.62,9439134.74,3.8087
0xebd8270f0ec3ffe74f81e144c4970ff1d4d02bbc,1971375.44,2490367.24,0.9474
0xfab10aa58bf87a3499bd5b603af8c442fc48cbac,1968955.07,2186584.50,0.8329
0x5eb8ed7b09204437a009e75805d3f2a2f72cc6ea,1968464.14,3456805.02,1.3698
0x793a3e8a1f0e19719bfa39288436958bcd475dc4,1965672.12,4982404.46,0.0025
0x3dc606ce9cca12196917a3267a8ae7008e018958,1963718.60,4682832.80,1.9331
0x45371ed1b5cc92048a036f29914e78659be424f7,1959156.56,3968929.12,1.5983
0x680faa50f0b2efa0059c517083f54a57637ab3c4,1956802.55,3006519.63,1.2457
0xe09dabd0acdc70be4603662eb06df44910b6a6b6,1955511.34,2808395.59,1.1202
0x385802026a6fc069d5d88386c261feef28e70377,1953821.79,7387138.21,2.9224
0xb2a2891fe370c762836c7bc53a7dac555c759235,1946976.98,3549419.83,1.4273
0xbd9735586542bda865a3197ba5aa1325e1c8f31a,1942557.58,3054514.98,1.2737
0xcb7329d618d5a399750cd61081b8f2edb5718958,1940559.87,2891417.23,1.2367
0x634f07a674f75a0973b5d7f6bc3809cde8367cb8,1939439.42,5928411.02,2.5371
0x51b622bd9a064888039e87783b30d2983253949c,1934660.16,2578670.39,1.0396
0xde604c63852c51e6d22c34d1e4a1698f6ade9288,1933435.85,5101434.26,2.0769
0xf3b7cc70ee5ff4a767a51f7b7e05dfd104e52421,1930341.30,3751485.97,1.5463
0xd6f4c413639f46c9564efe0c8790ce0b957de427,1929783.61,6734919.50,2.7222
0xe2641e5de1adb81916035ffbcc3e527a94b9300f,1925622.26,2933239.54,1.2394
0x99858c5f2668a972419a4c6be3870f988cdc25ed,1920886.45,2119461.02,0.8852
0xebb17994ca5a36227e98fc8ef96d4094f7d5bcba,1917155.76,6139861.48,2.5941
0xae57cfa7e6067399431a52fdbafa1aa6d2c91f23,1916655.37,2046928.26,0.8010
0xfbb06930da94b930721bb3b2f27eee3d60c7f1c4,1913710.44,6100898.42,2.4866
0xcc21a074c737a94689a8743966743f643d141b9d,1910133.62,4233547.84,1.7326
0x298a0f3a0241db28b7f4784c4f344fe55588c838,1903048.96,3275851.16,1.3897
0x36cc7b13029b5dee4034745fb4f24034f3f2ffc6,1900354.80,3648064.83,1.1326
0x41b63d8cb372dca72ac9cf7d6b894d262788ce3b,1899511.95,2353204.54,1.0282
0x11c34d9c67162dd21273e8844c831f7b182026a6,1889737.12,5355586.95,2.3025
0xdd95ec6c5d119a90c442ecffbde858171ccba443,1886167.43,2817318.95,1.2307
0xb5d235c27bd7741e2467ffb0efd49877f6beda13,1883439.77,2072688.70,0.8810
0xa0b26a453763cf34b41c922b0b795fba04822c17,1880721.69,9389683.42,3.9937
0x984119ba38f6da0888441b84ada980eafe84a60c,1876764.73,7277044.94,3.2183
0x7e26a72fc2c8673e5466b651817425b5b360e186,1867887.96,4529542.43,1.8915
0x1f87e650fb3396ebe4bcf600c2df144497085fdb,1867468.86,3437562.79,1.4550
0xa313262a5856021164bd4a5d2dda65bc018bc758,1866302.32,5038101.25,2.2406
0x19be5a51545d3535f368709cd09bd957d37de890,1864167.98,5330233.89,2.2766
0xa32cedbb23255321497c543471121068327dc1cb,1855623.49,4090040.14,1.7853
0x8d5127ab6221f7c99a29294ac5f6a09ed322ac1e,1853954.85,4117506.08,1.7193
0xcfbc5ce4c36144be1713f53d430cb9c3b94c9286,1845074.54,2061886.39,0.8940
0xb1729adfa6a09c59de9627a6fc37cc91c4ea9d1e,1841829.16,1959459.58,0.7979
0x5ad7b98466d066d39a950f112f907a694078df36,1840423.80,1939713.02,0.7905
0x19c8d05e943668d0c34cee7020368ff6d4d6a49a,1836210.62,2042907.59,0.8901
0x1c480883b6766a68c31513be7f7114b357c80f60,1834731.44,2010982.67,0.8220
0x999eccea3c4f9219b1b1b42b4830e62c26004b40,1834508.06,4452983.88,1.9415
0x9a1037b7bd9c1d79ff1f66d1ea7dbf1632344e58,1830997.09,1964006.88,0.8045
0xc02665f7d96d9c7db5c7cb3141dab9cb7837c51b,1828084.00,2710027.04,1.1695
0x4444ee1efbcfc7716754d4df119a1dbbe29934b3,1817725.07,3065306.03,1.3491
0x14c87c6a1eb8f61465ad0abd4256383ddaf779d0,1812922.95,4340951.49,1.9395
0x32013a1c66516139f89234cc859ca15fe10a7da2,1806259.13,3930744.01,1.6974
0x862e82662c7ef7961bd1d8e2d35ca70cc0b4dfd6,1798585.12,1979200.06,0.8803
0x9f2251bc33c814d349987d1c05b1a960edfacb55,1797592.23,11299722.76,5.2174
0x8db92a536b46b86d3916da76e2d5057dcf1f6b0b,1791807.48,2631852.50,1.1537
0x28deb686bb8d6a3ef6f3490bbcaea40a39053c8c,1788931.72,5229283.36,2.2800
0x276c59d27d8dae1b618d4320e707c6e02d96b4d5,1782239.05,4917395.89,2.2008
0x4bef092cd5391ac4c45f4e8b6d7d6ebfea93f506,1782037.85,3056377.97,1.3171
0xdf385e71d88af434d40278950fb04dc3680593be,1776709.44,2656781.76,1.1664
0x51cc7e0dba0dc53efe57c6dc6cae4da9d74e321f,1775218.58,3346502.29,1.5005
0x2afbe0164ee3e4fd92ed83cedb54ee7e3bf5c418,1770076.78,3343067.44,1.4732
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,1760932.61,7553121.08,3.2728
0x129d32396f0a8cb03b53209310034fcd78b4eb9b,1760212.65,3481472.10,1.5427
0x2082c5a3c08a4d5ade0ce779e24b463daa241646,1749305.25,2492648.09,1.0505
0x63f034270144736760939935826b0d39330c2336,1746161.29,3822016.21,1.7401
0xa4b2c76701ae4792a27777636ed79e477b2dd371,1741351.28,3593567.64,1.5509
0xc76f39917e38426515ed15376e0b518574e67f05,1739328.81,3885215.35,1.7481
0x6db2ad4545fbde93452aa6965e79d04a7427367c,1735766.78,2640857.95,1.2628
0xe5379345675132653bd303030c6e456034ed1961,1735723.54,3500503.99,1.5126
0xe9a42b30cfb88902d17fe5d57a4a0b7943843a69,1734762.93,2978605.02,1.3393
0x80b3153f39aeec1ef68adc038913698e103e6e1d,1733881.79,3533206.62,1.4790
0x12dcdd86709b4855990d69000ba766b7b470199b,1725512.35,4379497.54,2.1066
0xe1b2590d7b450789a91ff7c802229ddc548f62cb,1714508.97,3033653.71,1.4001
0xbe3e11532080eb261bcc6f4f65560ef18148b782,1706144.57,2628560.52,1.2017
0x7df38874e14e2e8fd237b63ee9b66e4c5226b486,1703305.98,4722404.76,2.2118
0x00681537d96c4f466f0489bf8d8b30e25339bdab,1686526.58,3166871.86,1.5585
0x59e90a7d109ad61dff75152b9dfa019cb7fabadd,1682092.73,2668002.28,1.2438
0x880851a20750faebd1fe460f8c10878fef5c514a,1665348.89,5139357.94,2.5268
0xa9f5cb4a5dbd6432292a632921d250d2df93ae73,1661349.77,2966954.47,1.4823
0xd7a4d0e73ea5a59b6a41e931c07e17257976cde6,1660039.19,2735889.01,1.3607
0x203962b5aa6f23224496a4cf6c85efca668ebd3b,1658347.24,3672578.59,1.8381
0x32d2d8a08e29668492724b83d81c750123b6b905,1655147.43,6542149.37,3.1836
0xbda821c7d9f9ba9fa59b9e3a888b6010f4848372,1654233.89,2580038.70,1.2165
0xe1bdff947510a8e9623cf7f3c6cf6fe5e37c16b8,1652390.38,2502372.32,1.1898
0x04d25e7dbd61fb49ff4a59a2d16529cf06fadd56,1651523.76,2507776.43,1.2038
0x5a14bd3f2bf84c3690d653f1d40cfb7a8a9b3c26,1651223.53,3493706.40,1.6503
0x061915ffc572ceeb6639dc40d23554f9755d1b0c,1650104.15,4182216.63,2.0630
0x62d00bf1f291be434ac01b3dc75fa84af963370a,1643816.49,4690989.87,2.3421
0xea5a0514cc0b7ad227ac77bd86a68774696b5ca8,1643224.87,1877816.21,0.8571
0xa507b355d6288a232ac692dad36af80ff1eba062,1643089.83,5282181.33,2.5305
0xa6f0dd64ccfd92886f9ee8cb6fee60a8c0a4245c,1640127.57,3089042.25,1.4868
0xf84dda9ef2cee60fed034b7a53a8ae7c3f100e41,1638291.80,4971893.22,2.5189
0x4f9bd851f098d4950c64c7872b1eef3a24879cc9,1637116.34,1724324.39,0.7900
0xeb7712be87c541fa1a7cf647ca927a5c8da814a3,1632285.06,2631406.44,1.2574
0x6dd2652d1ad60f1f62d27cd237b3573a20d0a997,1620921.69,3611659.04,1.7748
0xd4bce9c082e315b8e3d0a79bfb5c6daa36e9531b,1619726.42,3626558.14,1.7991
0x0b37864bc174604bfe37c71fad83d0dd770cd752,1614251.09,3464066.95,1.6738
0x42ee30f3a8d302c0740fa66411dd2a0ee9d51159,1608709.36,2135261.79,0.9955
0x2ebc57534533a8a4fa12471353d32f19a1f241b4,1607580.33,3102678.70,1.5633
0xb7ce0925ba99893a168e20e6b626246f2a391590,1606017.65,1722978.06,0.8046
0x26b4b1842038b7578e84b4dbe588e65ff00df6a9,1602364.28,1900195.69,0.8894
0xc0c597d4234bf1ed01cff725302fefc1010577ba,1600004.09,2577230.28,1.2564
0x0ccd5a2e92485e5e8f6cbbd53a087ad027a70ff7,1598678.99,1726451.94,0.8639
0x80e6c4918ce508c08f7e4298f64464044cf79db7,1597692.46,5340780.89,2.7371
0x974bfbc275c9bef1db22e904a56b7ae4c0adf1b5,1596282.86,4025043.67,1.9668
0x3d5426f553fd05f9a6dc7b208be90b4f1f4954a5,1582225.60,1668384.27,0.7908
0x0305c8aa090070000ee41a82d9226482f0296e08,1581325.32,3001643.64,1.4236
0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,1579078.35,5339238.50,2.7167
0x2d1a5c2269237cf98f7d5dafe1bef2f9fed4f1d9,1578477.49,2564311.23,1.2818
0x0f7fb6c45c04d6619a2fba85055588b910b15af1,1576505.95,3051722.42,1.5099
0x6f10b22517ab7a3f5aa722e62a6917a3a7c2e2b8,1574406.24,1778227.86,0.8471
0x99a15fd49a6fce0c763cd598a716100f3240c78e,1570861.10,3002593.13,1.5720
0x98cb1557beabdf403d4ff7a44677769a6a0a5eb0,1570456.53,4132613.01,2.1841
0xae2586e76c8a4d8dc1ff3d9ab70bec760ae143c2,1563146.97,2118630.66,1.0572
0xd3a47404c47c9e5325339592626eaf2fa3202b23,1562372.14,2795185.69,1.4491
0xf03208745f013d892ceeb2c15aa830cd2cb123b2,1557300.61,2158217.95,1.0394
0x6e180a1aa5ab50bb16f07ec1988c89b776d2bab3,1553884.49,2720079.82,1.4466
0x180961956347a2370f59aebf3dc085474624b775,1549799.30,11089215.90,5.7958
0x635fa9b57a9888ffe624323e547fdfbad1a74606,1548834.57,1707940.83,0.8270
0x38e3c92a543ed6c87eaed33bcba04b9d30291220,1543220.06,2440343.98,1.2334
0xe56e6ea69ac4253d02ff92583f27530e5a776b43,1542808.51,1718969.56,0.8913
0xe4656c9b852be02c2db0c256403950fdcb6d5f8e,1532303.79,2617223.98,1.3323
0xe37195cefec99ccc722363ba104bb577a490fec9,1527313.44,2585554.04,1.3712
0x5094421282d49672a394e6b7dc8507191e50ad5c,1525113.67,2132829.68,1.1607
0xe3fbd803865f2dad742786fbaac4a32d7ef9f3f5,1522906.22,4020376.57,2.0639
0xbed70771203884ae83da8a2c988002b86a785373,1515696.03,2373550.73,1.2588
0x364d0c18ed7c59fe6ac570e399e269594bf69b55,1508210.46,3629613.90,1.9975
0x5e350a4c44ba136b64b62418acab683c478c1d11,1505344.41,2397149.48,1.1943
0x765decf4fa157756e850c1079f60801b9219edd1,1503024.70,3057727.45,1.5868
0x003e5bd70aa09b9ad03b14ab33825039f2a81efa,1502936.61,2012965.20,1.1117
0x785bcb5a3b08095662e2d92cc22f221bda651b44,1500961.44,4500782.86,2.4888
0x4727a763746c6adaa3f577f6971c3b9543c169de,1499990.45,6192761.79,3.2203
0xdceaba486cf624a09ebb35f8fe7d1c109b9fb6f6,1499582.40,2209694.04,1.1494
0x2041ebbd5c490d9bb6edeff644ea01b7b0fec246,1499521.03,2615926.46,1.3607
0x2f471f35c7c629656f76e318e572574339180f87,1497084.18,2262800.29,1.1820
0x0aa16dc326cab0e5a54f2a380f15c0b20ffbe9e4,1496516.56,1673266.13,0.8945
0x62e65900c592a77d41d141a094e1f0ab45a6138b,1490421.99,3306906.06,1.7306
0xf015362ded8e61d83021b474bc15132727916364,1482162.24,1874552.63,0.9486
0x3122d26bc093712b6941e413b575e14c6c721b6a,1478385.04,3787092.30,1.9981
0x180daa8a8bfab39dc5fdd510fb43b31428fd559c,1477910.94,1719704.85,0.8727
0x41242a84e9ccfaaa800af9860fc1fd501fbaa525,1470384.84,2297633.30,1.2970
0xb8c01ecea97cce8d1f71e501d70f625b270d390f,1468201.02,2574355.44,1.4375
0x8df197cb5e95bd8a0dfaf15bfa60857ac66b6911,1467096.59,2468510.03,1.2619
0x411ec29a5619d17eee9623f1a9a74bcda5a2ca81,1457413.37,2407762.86,1.3397
0x2c08b7d5e0c9315c1a837706de820ca109c9e396,1456729.69,4475887.51,2.4888
0xf158bcecc70bf0e27baeaf43ecc25a84e45d1d57,1455430.04,2851323.38,1.5673
0xbb8ce9148872b85aaf1584364bb94eec99e8f409,1453703.98,2701458.01,1.4495
0xffa28a7ab1c445f3e8baf54cbb4a2453b4f80d69,1452059.10,2446956.42,1.3144
0x05936f6a5ea9abfbfcc690f1a6140d97e80640f9,1451807.37,1603981.37,0.8839
0xc5981fd0eb8c61f65615ff75a1d093661566a0ef,1450945.76,3663551.33,1.9757
0xd739c1382c761354b7064332b962f82dd27a84ec,1450331.48,3581664.82,1.9582
0x278a4ca99593a9c32bb9b318d82cf5e69ef95d42,1448947.82,1525249.73,0.7895
0x79792c512d1029a640c86f20c9d30ef3643d4d38,1447094.30,2125674.07,1.1447
0x10dec30b4b8b3bb9757d0d0251f724e2aa8272cc,1439726.72,2584418.24,1.4424
0x122417d7408df58ed06a49cc57415f1edadad556,1434658.53,3773057.18,2.0513
0xef99c943220e53c70e7a27ea6ba22b707c5aa8f5,1426335.83,1628737.00,0.8564
0x1c934e8029d17920e697e3eb214014806576983f,1420054.14,1624530.18,0.8580
0xa331ebda776e9eab1b18251414da56a54fbfa5d1,1419543.89,3494658.43,1.9202
0x0be6cdcd1d09432e9705b4aa7efa26cb305824d1,1413635.29,2822113.99,1.6570
0xbf3401cee68f45d1963407076c119f1b3867bee8,1406645.14,2240059.14,1.2421
0x05ac2c01661eb6aba0f88a78dc306c84af90bf69,1406347.33,3874131.79,2.2864
0x8e05c77db6b098a9c03fc30609859f3631c6e87a,1400520.10,2582230.21,1.4381
0xa6a0ab18479e901d97f6bf6c0aee534386ffa8c6,1399991.08,3262847.43,1.9344
0x25ec7cbf50873a1078c5b4d471546a1a09fc75d7,1399726.55,3809107.56,2.2509
0x23809d0cb1fa7c2e61139c5e54687adba012b5f2,1399594.76,2824938.93,1.6753
0x23e91fba4fb8cac07a61972f111d176833dab787,1399594.76,2823526.46,1.6744
0x5770c25edcc98cb9f2a2483690a99d5f80df704e,1389268.80,2263523.63,1.3523
0xd54e3d1bd76f05fd3608a3060a88d1e98765406a,1385773.35,1549314.55,0.8944
0xc52993fd31fb682653e21ea495e57d8f7ec537ad,1380474.78,3289558.47,1.8587
0x9d3666ac78ee404d3f490e4216b9c79e35aa97d9,1380146.80,0.00,0.0000
0x954bc19330c0e04d30e1a067ce45f3e878412cbc,1378045.81,2440060.48,1.3811
0x161af905bf20e99d7cd487c88c59c7570babc77c,1377262.70,3894579.26,2.3470
0x704f62901260128a0b2406ebae239ce933f131fe,1375092.69,1532936.68,0.8918
0x6c69691af47ee227ba6b51e4454fd0f4f8060abf,1370819.76,2615636.62,1.5646
0x56e75e42cded046dbf2265e1d95b7f6ba7d06784,1369578.63,4670533.55,2.6600
0x7795da9a54d81e6d8ea6ffae23d94400bb1017f9,1368642.93,2649761.25,1.5101
0x74b6a6a60256b1e04128ffd0293313d1e6107c9c,1367886.58,1529173.78,0.8943
0xdfef531d765757db52be717d6da83eff43f4d3eb,1366981.72,2042895.90,1.1657
0x55b7af9db0a34742483c421a0ffa7b9e90a4cf29,1362969.80,1589426.88,0.9330
0x8c0fcf914e90ff5d7f2d02c1576bf4245fad2b7f,1361929.45,1901972.78,1.1109
0x240ed5c2b5ac768492afdb9fef7570fd4cc22ff1,1361861.58,1629595.36,0.8974
0xebefa2c1aa5da17c1646cd4ff349d6d3f285db16,1361278.47,1516751.81,0.8914
0x8c16747be48a94514c1e08d341d45c9a631d830f,1359733.69,1495989.28,0.8802
0xc77060d9f36943668b2377a7eac34effd6ec200f,1358248.54,2365266.64,1.3583
