scenario,bad_debt_usd
5052,1364667716.6739392
5053,1349358842.988918
5054,1376794361.8105621
5055,1323054717.2636323
5056,1395398564.5369966
5057,1382109324.802314
5058,1390086130.9331155
5059,1368128005.7324073
5060,1337285183.1678941
5061,1352537000.8937047
5062,1342155322.5152209
5063,1327718599.2041752
5064,1380215722.1641111
5065,1314585543.3356538
5066,1368286233.5487928
5067,1301808852.2456727
5068,1326354701.3081758
5069,1317475136.2661152
5070,1364878828.877389
5071,1342489486.877878
5072,1332864877.9483185
5073,1350490321.9794543
5074,1361220933.5157585
5075,1364777267.885332
5076,1358652292.7440944
5077,1393116463.7739923
5078,1372228943.5311642
5079,1352400101.4559467
5080,1346959094.0554442
5081,1381161487.3604686
5082,1344545332.567552
5083,1301951612.4960668
5084,1378390559.1801946
5085,1348648247.258383
5086,1335000859.809916
5087,1319272136.663467
5088,1338447921.8381667
5089,1305978779.0416608
5090,1365872707.5222447
5091,1308972674.1112423
5092,1327962774.8369882
5093,1446445820.5836246
5094,1384862435.7220309
5095,1377450972.5124903
5096,1373506627.335946
5097,1358366069.3417122
5098,1341048813.4447958
5099,1329126157.5676289
5100,1357369296.5468469
5101,1360997612.966899
5102,1312713296.267127
5103,1388199277.5834937
5104,1328067030.7888925
5105,1396630615.0116663
5106,1352661622.560571
5107,1371767567.304566
5108,1325634963.4328613
5109,1309031454.00336
5110,1338816913.6574433
5111,1332313557.108087
5112,1357360939.0707953
5113,1343270278.7245777
5114,1345278929.5853624
5115,1327178046.4112332
5116,1350699573.6594496
5117,1382246454.8909204
5118,1361174886.185405
5119,1436347266.0411503
5120,1380184770.8008595
5121,1332040649.0216217
5122,1276602110.6305068
5123,1375050992.568704
5124,1366026728.2169113
5125,1333837932.5030255
5126,1385429585.4276636
5127,1309023825.3633873
5128,1343974886.4013848
5129,1365732664.070698
5130,1316465819.3340964
5131,1422703900.542985
5132,1360416000.3355367
5133,1343344855.1130042
5134,1369662382.6555233
5135,1338888876.2250886
5136,1320711755.6973314
5137,1352477573.8862634
5138,1386934755.336726
5139,1368658276.0079088
5140,1409805621.7731946
5141,1297625526.0289476
5142,1415820487.1675425
5143,1363193784.736011
5144,1379378473.6027884
5145,1367569894.1483753
5146,1347628334.0738466
5147,1336301337.625572
5148,1349883178.8280864
5149,1354332246.8470926
5150,1414812076.5358262
5151,1330777664.3203368
5152,1328890576.5021229
5153,1346389241.2866137
5154,1386608709.4774153
5155,1376242802.2467597
5156,1357531239.1415823
5157,1318742873.6696095
5158,1393096368.148099
5159,1330212484.464044
5160,1364724991.2564898
5161,1304714998.2584596
5162,1366682674.2458167
5163,1357826049.922553
5164,1360338618.5918212
5165,1410347217.7078683
5166,1324266910.826438
5167,1318799259.8576636
5168,1397079831.1640267
5169,1318746674.2193274
5170,1324175467.8579173
5171,1284829575.763133
5172,1354990060.4482577
5173,1344776507.0425937
5174,1377633376.4469206
5175,1385529036.4362433
5176,1358215396.1344533
5177,1313276993.014605
5178,1340113587.8874533
5179,1373111475.0974374
5180,1379601006.230134
5181,1346385508.6214018
5182,1389512935.6171472
5183,1418993877.609883
5184,1355183726.7517595
5185,1366460583.719492
5186,1396098592.4949517
5187,1360388918.486944
5188,1345003449.3332283
5189,1343374656.784539
5190,1407232634.092256
5191,1355903092.8785558
5192,1388689091.6843398
5193,1390471519.3028405
5194,1322306981.1655376
5195,1363054696.8322568
5196,1342941347.7950299
5197,1392713073.865483
5198,1414493479.8471878
5199,1406452376.2913485
5200,1360859329.889029
5201,1354569983.2303398
5202,1350279148.8476274
5203,1382357059.9254565
5204,1361821129.4326606
5205,1320976667.8698452
5206,1260723192.3454878
5207,1358894894.647896
5208,1388389899.528007
5209,1342731874.7732794
5210,1381692823.0566928
5211,1291137134.6125221
5212,1355217189.1386971
5213,1338817353.3496435
5214,1406637045.7182848
5215,1346305075.8121006
5216,1352806949.5830765
5217,1386084282.6324406
5218,1379315946.513114
5219,1275234325.4042847
5220,1317064176.4975853
5221,1332819377.274528
5222,1367176040.8672688
5223,1324910222.783509
5224,1310277808.7597194
5225,1380494425.0363479
5226,1314499262.6766837
5227,1431781743.3594658
5228,1328053860.1172695
5229,1311778463.5624194
5230,1355849634.1576302
5231,1361547815.6056278
5232,1342102531.938186
5233,1380445177.9744353
5234,1348825841.5400043
5235,1329009963.8789513
5236,1370744294.0490973
5237,1382029196.36173
5238,1393947610.790421
5239,1408290972.2213483
5240,1376123930.4096878
5241,1371900420.2591777
5242,1362087259.1609938
5243,1344278580.5435486
5244,1324014693.0159554
5245,1343599826.3509266
5246,1335775989.955388
5247,1314823467.7174966
5248,1370874369.807676
5249,1329391906.907243
5250,1340695885.0183845
5251,1310512862.7286952
5252,1358729355.9481192
5253,1353034780.5278597
5254,1376241432.2088053
5255,1322901603.8999157
5256,1316578157.6052568
5257,1347015096.9031074
5258,1354810892.53698
5259,1318426585.1200972
5260,1348643804.902847
5261,1377433620.9740026
5262,1395582375.7490003
5263,1342370337.0082073
5264,1353599454.8169253
5265,1368284363.3532186
5266,1284951716.4855173
5267,1378531792.4474545
5268,1396919988.0910673
5269,1405266597.3211534
5270,1395832454.850272
5271,1354653354.2086794
5272,1310984501.1856618
5273,1363119332.7909923
5274,1387520389.3062634
5275,1335177165.1332352
5276,1336849012.8630655
5277,1317682015.585643
5278,1412786698.314611
5279,1353138784.7189815
5280,1306632806.9548044
5281,1387313885.7750883
5282,1359035856.2282045
5283,1309397591.3270602
5284,1343552278.8809538
5285,1327154843.1454544
5286,1401933375.8087072
5287,1421918666.0597115
5288,1381886433.5943244
5289,1317079249.8980021
5290,1335035655.8990533
5291,1265866548.2379363
5292,1404285375.1865935
5293,1402428137.843882
5294,1272101372.4845517
5295,1387769653.2542534
5296,1335660098.6134934
5297,1350807487.6442065
5298,1320800777.412875
5299,1378900985.87226
5300,1317526314.446354
5301,1303486645.7285237
5302,1372317041.5282342
5303,1346138997.8372512
5304,1355749247.733272
5305,1402354933.2751093
5306,1284891439.3956823
5307,1334207090.028151
5308,1352584165.703604
5309,1310113699.3993354
5310,1361245838.5960855
5311,1343570805.9515307
5312,1296251984.921621
5313,1406417152.6733289
5314,1398292297.3834903
5315,1294093194.3610702
5316,1376111441.808117
5317,1326821970.7789302
5318,1355717723.0517325
5319,1380667308.181631
5320,1382805739.9586663
5321,1333017746.2148814
5322,1322440686.5933769
5323,1352000085.7589757
5324,1297317463.4709928
5325,1307458124.148433
5326,1357680488.0155249
5327,1280286297.4848905
5328,1332296043.4342067
5329,1333374575.9492476
5330,1419273206.8894644
5331,1359312105.2130299
5332,1368539145.3157191
5333,1368534978.8813741
5334,1322008146.5167048
5335,1321222784.7804685
5336,1363336894.1963599
5337,1335695078.5503297
5338,1342201682.1914973
5339,1388144050.8041995
5340,1323400842.5495512
5341,1312690087.608501
5342,1340595348.0185688
5343,1313576986.3823469
5344,1381753808.2332325
5345,1344737694.5439577
5346,1321852455.1050982
5347,1380853988.6809204
5348,1327688879.9610324
5349,1385229400.08246
5350,1292316745.3936217
5351,1336259706.0818741
5352,1394021130.829644
5353,1344432388.4567316
5354,1360887908.652407
5355,1359402783.9568293
5356,1359210974.3191957
5357,1282949268.313685
5358,1360547372.004018
5359,1381828434.2250686
5360,1352230824.555166
5361,1317744195.4723742
5362,1335633802.324059
5363,1355580022.3998818
5364,1441367447.872904
5365,1332748238.7064445
5366,1452227715.9693413
5367,1349465157.2227497
5368,1338533437.7882714
5369,1349527510.271016
5370,1329386475.2766707
5371,1420463325.7219124
5372,1345970389.7189698
5373,1344395815.57499
5374,1372017183.2734237
5375,1385915850.1790879
5376,1388627706.2057085
5377,1348209607.1999996
5378,1340905130.5711699
5379,1344420896.5900764
5380,1339568784.0863173
5381,1401625481.0455146
5382,1312479982.7795691
5383,1344410403.7785594
5384,1287881313.8920593
5385,1325298533.5636325
5386,1353240048.4730814
5387,1344625651.9119425
5388,1342102758.749757
5389,1343899015.4281633
5390,1412552797.8964477
5391,1318174467.8305209
5392,1350076711.3478384
5393,1382616587.3134742
5394,1400438689.170165
5395,1315784911.446981
5396,1335623345.7424488
5397,1313977733.6951618
5398,1315830343.4941852
5399,1334283366.6868486
5400,1379228283.7377725
5401,1327613737.6174572
5402,1332382420.138637
5403,1404862497.3355896
5404,1390467982.7474403
5405,1338416627.0615804
5406,1336157954.0928073
5407,1311796209.4728055
5408,1427809545.989324
5409,1265818937.7630496
5410,1318533286.4278944
5411,1308946155.892713
5412,1400341958.7585366
5413,1356758103.78232
5414,1364961513.4387555
5415,1356475327.0492563
5416,1329566329.1567128
5417,1332902191.5806677
5418,1327798218.2248032
5419,1365217435.4426332
5420,1358064246.2036376
5421,1398503163.0497558
5422,1395566871.750486
5423,1365271485.134938
5424,1296365674.0627112
5425,1327390597.93183
5426,1295845810.9471421
5427,1338767526.4810271
5428,1354089945.1113963
5429,1322899792.2032833
5430,1350411432.7483485
5431,1303962319.2328923
5432,1355057256.7988179
5433,1340461223.4666762
5434,1351035300.8653626
5435,1324166406.3357813
5436,1361699228.0189292
5437,1320498937.0355058
5438,1352883448.9161015
5439,1427401537.0385528
5440,1310733228.2396133
5441,1341059195.04519
5442,1397486834.9084883
5443,1411639033.5846076
5444,1339069576.2514985
5445,1284059873.0792184
5446,1358884768.700254
5447,1389382659.929387
5448,1356555245.8444326
5449,1323571338.5838149
5450,1320255515.5749173
5451,1368244018.4974885
5452,1378750814.16012
5453,1340570899.5388393
5454,1356006618.446719
5455,1252602965.18001
5456,1342712058.7509022
5457,1362833501.7846763
5458,1390177401.8346856
5459,1295782607.3140833
5460,1322157822.8194995
5461,1365892897.5921905
5462,1282905033.323064
5463,1343100395.5133038
5464,1320150899.880036
5465,1353822549.377104
5466,1337311716.5627558
5467,1380773392.3936646
5468,1384430583.5963938
5469,1490404818.0998044
5470,1295632797.1082692
5471,1379306102.85467
5472,1291127195.9056907
5473,1358177035.7452974
5474,1356818134.0553882
5475,1369280917.726248
5476,1344624805.414557
5477,1364490988.4472184
5478,1322027517.594156
5479,1296799803.0806384
5480,1405627060.2009058
5481,1360560815.9293263
5482,1336104488.0836143
5483,1341320871.2667444
5484,1385261969.0476964
5485,1363048087.3849797
5486,1323651791.7312002
5487,1302024224.6921804
5488,1322275780.3564684
5489,1329947248.263206
5490,1373609070.0762885
5491,1351583280.6370094
5492,1386373045.6884892
5493,1352568208.398672
5494,1366526576.3508167
5495,1303051276.2363648
5496,1382616351.6892142
5497,1363476932.135651
5498,1331580208.023801
5499,1333779375.480665
5500,1347019248.5848336
5501,1335119542.7363138
5502,1319158499.9821157
5503,1350637578.720907
5504,1311347372.7695842
5505,1335023607.9641876
5506,1367151189.4589028
5507,1367197890.7457316
5508,1409912964.3202739
5509,1396372525.539571
5510,1346387131.4808855
5511,1355850055.8078377
5512,1351464471.2088108
5513,1386252245.9339874
5514,1380539042.3314583
5515,1356824469.7515376
5516,1370402364.1309853
5517,1386499816.729436
5518,1316038950.5350645
5519,1409657416.1232097
5520,1404778323.918695
5521,1369773918.3228884
5522,1336585626.1242816
5523,1317001514.1231492
5524,1344310340.864214
5525,1345300447.4000351
5526,1373411054.1182272
5527,1321115876.6179252
5528,1342063536.7760594
5529,1342227220.6559844
5530,1313905786.7813635
5531,1364825590.763048
5532,1338887235.8581007
5533,1333628394.5726748
5534,1376971483.3287456
5535,1351266733.6585124
5536,1318546912.4070482
5537,1384138235.4896793
5538,1422899596.738253
5539,1342951612.6934311
5540,1301571279.6737452
5541,1326164885.520651
5542,1302658671.5582523
5543,1372796236.389585
5544,1315739778.5537553
5545,1359991116.9512188
5546,1334708883.609386
5547,1384543201.1475873
5548,1326010084.0714622
5549,1347712953.9062352
5550,1338468532.864045
5551,1384217277.7393477
5552,1370276899.9540496
5553,1391479916.5416582
5554,1343771767.8443022
5555,1384632392.1481237
5556,1342230451.2979598
5557,1383571952.3290675
5558,1402678029.633789
5559,1333654803.9986248
5560,1379543440.4835958
5561,1381426267.2268064
5562,1374788243.61705
5563,1308331006.5074635
5564,1307392372.5923629
5565,1340546724.1099339
5566,1317749461.2409956
5567,1373064970.6565769
5568,1450855967.3562737
5569,1371539429.7881563
5570,1322901862.7248104
5571,1316153877.6918848
5572,1347026498.6100726
5573,1319394133.435972
5574,1374253221.9373167
5575,1335265540.4414663
5576,1378198893.0924313
5577,1314315705.8080103
5578,1370638518.3857286
5579,1280260346.3098097
5580,1342211800.1731672
5581,1328963158.9547172
5582,1367971650.9266841
5583,1372752817.4489353
5584,1370068412.2984254
5585,1422495599.539977
5586,1303492986.1331966
5587,1388429451.9441726
5588,1283742016.6663365
5589,1394473272.3372567
5590,1393354688.7380269
5591,1323473947.75959
5592,1377239757.6936119
5593,1363148384.0784512
5594,1355035798.9257152
5595,1382602217.3591943
5596,1391159886.7185745
5597,1305376261.9048371
5598,1321797039.8423095
5599,1420667130.4097233
5600,1337470517.3043025
5601,1350571234.1878338
5602,1366615232.299047
5603,1365226543.1393628
5604,1345689779.0485888
5605,1378490986.9898334
5606,1425258293.3657472
5607,1341847969.8900635
5608,1302003942.7796865
5609,1360870600.5485678
5610,1373550926.8329282
5611,1392270037.330275
5612,1322484718.1482182
5613,1374123391.937756
5614,1328245423.7610679
5615,1382298655.3378572
5616,1250686828.9154828
5617,1346434058.536497
5618,1341942385.2727802
5619,1334030391.6679714
5620,1368557763.9915097
5621,1356075999.3090382
5622,1285375245.3670607
5623,1360537118.252451
5624,1331997791.001101
5625,1404661686.0762222
5626,1316637496.5239537
5627,1349284260.4716995
5628,1403200020.6573648
5629,1321378943.1693554
5630,1339172361.8496082
5631,1304989436.572878
5632,1348284688.5525458
5633,1363759259.2092936
5634,1395714714.7977843
5635,1371777293.3475444
5636,1306263024.4073184
5637,1275261467.7300434
5638,1330868157.5898879
5639,1355887492.7266867
5640,1350939187.33305
5641,1383781717.3895187
5642,1400169317.896758
5643,1336877595.8525822
5644,1343684278.12801
5645,1287650220.4040205
5646,1338688903.968463
5647,1324161343.4452386
5648,1416012455.3708434
5649,1413336984.7627614
5650,1364927426.515676
5651,1337610258.526098
5652,1341277099.4006987
5653,1346514810.3687928
5654,1373383993.563261
5655,1344441713.0252984
5656,1290802848.109208
5657,1343156229.609388
5658,1372655750.173168
5659,1324118675.2536361
5660,1306361297.8423295
5661,1311566854.1856205
5662,1375775070.7780695
5663,1361743872.595254
5664,1336070899.3756077
5665,1355158626.9141052
5666,1376884337.3197637
5667,1313860363.2422009
5668,1345055058.9834864
5669,1304673134.069837
5670,1324596465.1221638
5671,1350111334.365306
5672,1352734942.3696823
5673,1373920525.1047146
5674,1351749117.8205037
5675,1391517871.7120175
5676,1370361546.467007
5677,1260982231.2872062
5678,1366403740.4178998
5679,1343582986.045054
5680,1339289711.4744155
5681,1310273998.9880183
5682,1268728886.775174
5683,1356279756.1932979
5684,1355984933.7556708
5685,1362296199.6520233
5686,1381540304.344131
5687,1433968978.752064
5688,1327360336.0479884
5689,1346562550.2372653
5690,1357809725.6926646
5691,1360506347.7767768
5692,1322899529.0464697
5693,1413793000.9102275
5694,1348607281.5072904
5695,1363743262.8730729
5696,1326626162.4762342
5697,1299878773.6764462
5698,1330687402.9354055
5699,1353282206.4369147
5700,1276306548.3964422
5701,1380542385.9077253
5702,1312239335.3095915
5703,1333212205.8914945
5704,1309209485.0617633
5705,1362415955.6947541
5706,1375028438.7383928
5707,1307684371.606172
5708,1334912615.672162
5709,1363910820.6982517
5710,1325690721.6486518
5711,1324230475.3547418
5712,1306652598.932159
5713,1325064287.89491
5714,1362566318.5452569
5715,1323019732.9831972
5716,1331829742.8906894
5717,1296823030.6890543
5718,1337424639.3820815
5719,1330990726.1624327
5720,1349011309.7830083
5721,1362113399.4980304
5722,1374699850.7717466
5723,1378092643.468381
5724,1392230531.6344543
5725,1288500324.3796864
5726,1288747054.536991
5727,1355900375.7098372
5728,1313022779.8123825
5729,1296309720.5490916
5730,1382302566.9715161
5731,1369303922.992799
5732,1340573113.7474327
5733,1296589989.5693483
5734,1303671098.00008
5735,1306000549.0581222
5736,1362469139.430881
5737,1372277330.952406
5738,1332070374.0719006
5739,1340453895.4008887
5740,1356007796.0697377
5741,1283808478.9794812
5742,1350068731.811478
5743,1391784534.4365952
5744,1409587854.6787844
5745,1399914163.3064241
5746,1388368526.7675333
5747,1359059595.1565583
5748,1322361664.3221846
5749,1333016610.4572504
5750,1320845291.6526797
5751,1318496738.692275
5752,1314017271.6574423
5753,1344358912.5579495
5754,1356419713.2347379
5755,1351449134.9708724
5756,1348965712.5937803
5757,1345134560.715476
5758,1352561451.2169416
5759,1343344239.9518223
5760,1410553360.813393
5761,1318083679.9886968
5762,1370854861.3136497
5763,1407514952.0430253
5764,1296231619.9603837
5765,1378852429.2917767
5766,1288375934.8224626
5767,1351630090.7393727
5768,1369207277.651494
5769,1331373777.299232
5770,1355546879.7045465
5771,1320913015.3504312
5772,1292259807.3402843
5773,1371546693.5482936
5774,1340493286.8548996
5775,1339582262.7008555
5776,1342622628.60821
5777,1347650922.6020756
5778,1366358003.3199139
5779,1392009296.484556
5780,1328160579.6136208
5781,1405307492.792217
5782,1412799603.892271
5783,1373961882.522975
5784,1350530828.3539622
5785,1313504270.8709183
5786,1323168076.9983048
5787,1321596974.9331062
5788,1288783538.6291828
5789,1343698569.1564813
5790,1361136455.3007536
5791,1377520282.461658
5792,1348784964.8087475
5793,1405409310.3489866
5794,1314661872.0400774
5795,1384795686.8412228
5796,1385522683.933412
5797,1403174811.0240297
5798,1298158986.655803
5799,1337910135.0041096
5800,1307847976.125951
5801,1377160544.668064
5802,1311956932.3923588
5803,1333286656.478571
5804,1388139025.0524147
5805,1361568852.7634351
5806,1371313802.661321
5807,1360317159.3253376
5808,1327370925.2619858
5809,1366234459.1018655
5810,1299904655.0058422
5811,1408728261.8247216
5812,1352367856.2761693
5813,1347618888.5830417
5814,1408181377.9997284
5815,1369176703.5640352
5816,1293523745.7309384
5817,1319644464.2074
5818,1418618623.4137218
5819,1368853988.1781614
5820,1352792038.1516993
5821,1312397494.5916038
5822,1377722728.8905356
5823,1325762040.8219573
5824,1336730987.5942001
5825,1333809718.1983387
5826,1388204522.0428085
5827,1384031160.0034218
5828,1354813380.6586356
5829,1344084343.408841
5830,1353073938.228475
5831,1359568264.3036265
5832,1306231713.392897
5833,1353109045.8957632
5834,1349365459.163843
5835,1327173840.2794273
5836,1342336013.878929
5837,1391738788.7873623
5838,1350321202.9391153
5839,1334149518.913124
5840,1336334219.1508293
5841,1371382602.0263958
5842,1336440707.4961493
5843,1355268159.5372078
5844,1351064912.5931692
5845,1355200349.8910813
5846,1353478589.4908082
5847,1290835523.0357115
5848,1353377872.1900213
5849,1353212943.424114
5850,1334283711.5874646
5851,1398977696.4578407
5852,1380411443.894116
5853,1385220837.708265
5854,1366257710.1460397
5855,1350161444.8317697
5856,1357840737.9355037
5857,1286643499.3118358
5858,1332826242.9197967
5859,1369024656.7690566
5860,1322096451.3602445
5861,1365381993.9091125
5862,1363820554.9742346
5863,1340102285.8911731
5864,1378055322.76182
5865,1306963794.732112
5866,1294054757.8658254
5867,1356242884.478524
5868,1380628998.945684
5869,1325498118.8715856
5870,1380954979.8206768
5871,1368427205.0956113
5872,1394801527.9922035
5873,1353579140.177182
5874,1373029713.7621336
5875,1334105119.6379035
5876,1380631879.9835584
5877,1352406226.7791476
5878,1387435908.8653877
5879,1350193183.3145564
5880,1382553689.6904233
5881,1360035204.0921443
5882,1302249854.596806
5883,1300478431.5203094
5884,1345798160.920566
5885,1343052259.0937953
5886,1336249650.6938517
5887,1337393714.8460765
5888,1362226749.2404041
5889,1332833926.5033848
5890,1360280181.3310144
5891,1351722583.8098264
5892,1309274717.5293336
5893,1324458281.6804938
5894,1398847946.3629746
5895,1325847202.4803655
5896,1303872502.1209075
5897,1334441334.9853709
5898,1366593970.266013
5899,1379505587.2348602
5900,1290653128.556833
5901,1316589323.3158739
5902,1276404814.0746722
5903,1345497742.846134
5904,1360540231.575947
5905,1342612708.8076522
5906,1405486791.2085228
5907,1355426371.741752
5908,1396181736.2215638
5909,1294760773.83524
5910,1329011325.8777783
5911,1317546386.363608
5912,1410225862.166655
5913,1343022780.901166
5914,1367169181.766802
5915,1395708277.212315
5916,1307906572.8611658
5917,1388464191.6671317
5918,1321952493.8144143
5919,1347809717.9137652
5920,1333039421.6844604
5921,1339848194.8123417
5922,1303268853.4763794
5923,1391937692.8489244
5924,1340778357.7982066
5925,1353206640.067775
5926,1342410071.1080167
5927,1356708137.4469156
5928,1402995926.930902
5929,1423987080.210201
5930,1348840163.8182507
5931,1355953379.4058506
5932,1328252814.2324288
5933,1343787546.9269793
5934,1413371438.3906426
5935,1358415533.422652
5936,1386185589.1520905
5937,1363106334.1445193
5938,1350386650.7616556
5939,1340349110.0567634
5940,1320385422.2039688
5941,1396250009.2309992
5942,1313813949.7643685
5943,1388122958.8616538
5944,1392389831.368127
5945,1395704854.4811172
5946,1372425680.3345735
5947,1344138501.1949017
5948,1321714467.311033
5949,1361276500.3281286
5950,1321478258.416747
5951,1354954055.876543
5952,1343652170.9747074
5953,1367738401.7256644
5954,1387888366.2291105
5955,1331460315.0134563
5956,1332694692.7558825
5957,1331438952.2690194
5958,1337342172.3201504
5959,1333492427.2184114
5960,1314877140.4399407
5961,1332849843.29499
5962,1373750160.0781603
5963,1386942111.4419582
5964,1268664882.1137276
5965,1399894098.3462825
5966,1314473791.334604
5967,1341217196.2130613
5968,1338486944.8148074
5969,1321896378.0015135
5970,1394350253.8336368
5971,1346842788.811305
5972,1343609825.2783566
5973,1329417473.1947694
5974,1355714387.8249104
5975,1375219930.7242854
5976,1303354162.1906812
5977,1415998276.586823
5978,1365392148.6326802
5979,1304932627.9468899
5980,1317372354.1421099
5981,1391579352.9565008
5982,1356783594.6057446
5983,1344813472.9660428
5984,1304994425.6848676
5985,1365464848.4269516
5986,1359224207.2566311
5987,1431110146.1933436
5988,1315406540.9335415
5989,1296409415.1552796
5990,1367964683.046024
5991,1348708711.080937
5992,1334845530.5754592
5993,1358320549.4717555
5994,1360526443.8362975
5995,1299743092.2661798
5996,1332156444.425725
5997,1384138550.9953952
5998,1325786106.461247
5999,1317883581.938869
6000,1417291760.5798175
6001,1346955466.7955284
6002,1358982304.2769172
6003,1313521946.2487168
6004,1309758202.1113982
6005,1346192756.4676683
6006,1336494404.2331238
6007,1362071181.2562928
6008,1341911612.2137268
6009,1369218077.7200167
6010,1357163582.1780875
6011,1364674289.2777154
6012,1352932818.0621042
6013,1350889101.7675462
6014,1343220411.3037512
6015,1332066789.3354683
6016,1383840924.1600807
6017,1323652799.2937398
6018,1350842321.8462176
6019,1315480833.2018363
6020,1347326005.466333
6021,1376633198.29091
6022,1381261833.7302206
6023,1291700523.1561809
6024,1339042246.2416503
6025,1344465234.616556
6026,1327883456.3616521
6027,1312053937.2682009
6028,1363402973.5692983
6029,1352580553.8506346
6030,1357688384.9006438
6031,1381326950.8104563
6032,1288770237.9107559
6033,1416148250.0232067
6034,1357816290.085426
6035,1370497740.4759955
6036,1329439346.687155
6037,1325853227.4905744
6038,1326688989.5399714
6039,1372891837.4557402
6040,1391657808.1595073
6041,1399879039.4454095
6042,1342713607.2870708
6043,1346283944.7014596
6044,1390814584.7371058
6045,1383469632.863966
6046,1346185501.0824473
6047,1357093055.8296247
6048,1315949767.3778515
6049,1436833063.873409
6050,1346168552.8403895
6051,1414387307.3860505
6052,1401316012.9529166
6053,1308642034.2694306
6054,1345246217.6954467
6055,1306232602.7377448
6056,1312780710.8966198
6057,1388260483.2032282
6058,1328568004.3076544
6059,1361352412.254831
6060,1299340205.6347585
6061,1337286200.1471992
6062,1371436804.1085758
6063,1405353879.5532916
6064,1294851823.7440872
6065,1362472844.7122228
6066,1344645421.0635676
6067,1390648640.413356
6068,1334123643.8315434
6069,1339825982.1684196
6070,1398947419.118522
6071,1383863285.739984
6072,1319360023.345062
6073,1292159470.1088035
6074,1315458670.325856
6075,1391953457.7264462
6076,1317326734.2205532
6077,1392769782.6695595
6078,1267270874.479166
6079,1338476288.1393263
6080,1375764910.336675
6081,1354874582.8463397
6082,1379707973.9367318
6083,1289433661.6921961
6084,1371620566.7925766
6085,1369714464.4106278
6086,1306682462.9349315
6087,1379182891.1361947
6088,1320381729.228512
6089,1376119854.269407
6090,1286611506.3367074
6091,1374819722.5600324
6092,1307261711.8207793
6093,1340474659.455484
6094,1349158343.7506914
6095,1349822785.2388575
6096,1317974648.7869112
6097,1332124236.7791789
6098,1399493464.3245301
6099,1377036476.816597
6100,1365126682.5019622
6101,1349121853.7699482
6102,1384981851.6412566
6103,1360657262.3951323
6104,1340689504.2134197
6105,1385894934.7263782
6106,1401975992.1266544
6107,1364370413.0547242
6108,1339311025.0124562
6109,1348138949.9637623
6110,1374879838.2959287
6111,1335096588.5073774
6112,1309362667.210128
6113,1332725954.0256531
6114,1347610341.8416798
6115,1336376049.8168864
6116,1406821320.0548844
6117,1354924978.525121
6118,1312374798.713833
6119,1319793620.3667598
6120,1397633470.2376797
6121,1326991604.6000786
6122,1351165931.4622226
6123,1363785335.1967947
6124,1306524155.2349539
6125,1354840115.0822315
6126,1349131540.1022213
6127,1327660964.2143345
6128,1317099117.8674393
6129,1354435353.6524758
6130,1383329085.35967
6131,1328256892.2999167
6132,1320296260.5602026
6133,1321518234.3511693
6134,1368933541.1736631
6135,1347118879.6196883
6136,1371083320.8277447
6137,1354246002.7242153
6138,1307398573.8496017
6139,1333736681.4936745
6140,1363668319.721109
6141,1323444672.0391052
6142,1352794444.727767
6143,1356586054.6568365
6144,1366664065.6555495
6145,1321246016.3683078
6146,1351399672.2741475
6147,1372959650.3116095
6148,1382152991.92553
6149,1341880138.1191216
6150,1338764329.3033645
6151,1300019021.6998305
6152,1342239310.672764
6153,1328870139.6047091
6154,1389898847.9739575
6155,1360860990.500855
6156,1347206135.6584842
6157,1386522935.0394363
6158,1281644785.7466528
6159,1353581570.2532406
6160,1393863071.9562507
6161,1302288000.723296
6162,1334404891.1011908
6163,1315942220.244282
6164,1365193146.0424144
6165,1366515561.4170256
6166,1340851570.9048707
6167,1365466209.7977822
6168,1333178666.3946927
6169,1398243909.8963962
6170,1374269867.405684
6171,1311871370.1345227
6172,1413721455.352321
6173,1325653968.6576428
6174,1371953060.2884183
6175,1305337895.4054844
6176,1340864972.8163528
6177,1333496246.4546566
6178,1328010135.884586
6179,1380569904.9104931
6180,1348846137.8088205
6181,1339361267.7697804
6182,1400707504.4165094
6183,1381383982.4131837
6184,1306525696.7280214
6185,1346625585.0202606
6186,1382896504.5113184
6187,1418405896.3891447
6188,1308880603.2389712
6189,1356749895.6239188
6190,1339762286.9876134
6191,1363721500.3119378
6192,1352328758.8423681
6193,1326344458.8688812
6194,1354852272.6161728
6195,1406114110.697445
6196,1374231930.6928172
6197,1354860674.6243582
6198,1366850852.6827147
6199,1339258131.3829975
6200,1374366559.5320926
6201,1395101995.2943044
6202,1367937446.9860692
6203,1325871755.8703082
6204,1338887075.471233
6205,1401542696.7773757
6206,1354075914.7982805
6207,1335919095.364737
6208,1407862399.2450876
6209,1352356496.3528252
6210,1334657340.4501805
6211,1383424725.930806
6212,1406187481.4941528
6213,1342146952.7122464
6214,1333353593.9080758
6215,1356398695.0687885
6216,1363167295.0568857
6217,1356462983.5400133
6218,1357206824.9505284
6219,1387746573.7963572
6220,1368084639.802992
6221,1388874316.4045677
6222,1285962439.6174998
6223,1316010000.346886
6224,1288307395.9056354
6225,1375895553.5435407
6226,1331556201.6968584
6227,1388775133.962352
6228,1355239431.276011
6229,1345096588.7494802
6230,1409688216.3973966
6231,1312982892.0201492
6232,1422164464.7698483
6233,1356981076.3963034
6234,1362610736.0446649
6235,1338375213.7576628
6236,1321542689.3474915
6237,1356829395.217057
6238,1360178532.4098854
