user_address,symbol,amount,amount_usd,price_usd
0xe5d31ab47ae9b1336dbd7a20552b4f12796c5489,USDC,3505747.109173000000000000,3504732.34,0.99971054
0x2079c29be9c8095042edb95f293b5b510203d6ce,GHO,3502095.219138441600000000,3500715.39,0.99960600
0x34669322bdfca9e801ca334e7b0e6d69d1f87137,USDC,3500000.000001000000000000,3498986.89,0.99971054
0xb4d3bea9d824c4dd7ded7ccc93e6212e3f0b186a,USDC,3500000.000003000000000000,3498986.89,0.99971054
0xa449733b3a6d26c664afab48e561c8f88bb6782c,WETH,1231.691852702353100000,3479454.26,2824.93892778
0xf11f43fe9cc29a6abb98b0badedf36b0bf03b3bd,USDC,3475515.879626000000000000,3474509.86,0.99971054
0x64cd3fe6a08796f8fa77dd09140ae0f309f79812,USDT,3472410.203598000000000000,3472388.08,0.99999363
0xad4618702998e39697e8ea5b6dc0103463cec212,USDT,3453387.868046000000000000,3453365.87,0.99999363
0x9332d0ce5d45184515e0ea85bf9f4af09cbf10af,USDC,3450612.878180000000000000,3449614.06,0.99971054
0x757db7c1d65b1d3144e2afb3de8aa3d6ee87594c,wstETH,1000.007108964779800000,3447408.34,3447.38382951
0x4df0bd70dc9ad30f5c742a4bd2c0ec1b4b1af965,wstETH,1000.000000000000000000,3447383.83,3447.38382951
0xddb4c8adca21fb042616a6e01bef07de956946f2,USDC,3440000.455889000000000000,3439004.71,0.99971054
0x65859153491f44e2226ca6ae37347c855158a4fb,USDT,3436656.406155000000000000,3436634.51,0.99999363
0xa4111a2905b38377f0eac186eca7686a12ff11f9,USDT,3425105.600836000000000000,3425083.78,0.99999363
0x249eb5069256154162735f5e48e4a54672c82914,USDT,3408087.936536000000000000,3408066.23,0.99999363
0x10f55124d18fdb27acce089160185f716a7aebd7,USDC,3400000.000002000000000000,3399015.84,0.99971054
0x826f277664a350addcd66ee6b7b3d1a522ab3cdf,WETH,1201.615463438520700000,3394490.30,2824.93892778
0xf6123c482f3c5b1bbfc2272a8cd117939d1a6acb,USDC,3391333.138649000000000000,3390351.48,0.99971054
0x5043f27bcf64c21992294ff882b4bc16042e8083,GHO,3383966.473059475000000000,3382633.19,0.99960600
0x11ec133ec18d2a7ecc48898c84e4395b961f1359,WBTC,38.810778460000000000,3382542.63,87154.72259016
0x8bffe4024468f434e164a805d2f944c307f3628b,USDT,3380860.545955000000000000,3380839.01,0.99999363
0x6fcfb789a593762557177fe9548e44d166f91ed4,USDT,3375622.624284000000000000,3375601.12,0.99999363
0x0b5a6a15b975fd35f0b301748c8dabd35b50d8c5,USDC,3366878.613631000000000000,3365904.04,0.99971054
0x8ef2f341d145d22d0b5516dd54acbdd978053630,USDC,3344711.595214000000000000,3343743.43,0.99971054
0x4467e0693152b06bbe71d0464c00d02f212cd28d,WETH,1175.558211467624000000,3320880.15,2824.93892778
0x08c14b32c8a48894e4b933090ebcc9ce33b21135,USDC,3302621.442144000000000000,3301665.47,0.99971054
0x38a3f675970f85deba1839b5d46bd9ef5d3214a9,USDC,3299567.680549000000000000,3298612.59,0.99971054
0x5b77fff51e506f3966a323ea0d52afd827699bd1,USDtb,3297365.343392514600000000,3297365.34,1.00000000
0x9996623cb9ede69562537a08d08d606d8d098b9b,USDT,3296250.584757000000000000,3296229.59,0.99999363
0x37fba038dda028276bcfd832fee9d8729218ad4c,USDT,3266272.093988000000000000,3266251.29,0.99999363
0xf6cd9e8415162c8fb3c52676c7ca68812a34f76e,USDC,3241700.141425000000000000,3240761.80,0.99971054
0x02bee1a4e0303d389bace558cf3ea944b95994f5,USDT,3240697.102746000000000000,3240676.46,0.99999363
0xebc43f6d73b657c3e4824dce4cec55dcd59439b0,USDC,3230648.115824000000000000,3229712.97,0.99971054
0x427b611fa78cfaeef218a9cf0add61d8dd9d8cb4,WETH,1138.806420343861200000,3217058.59,2824.93892778
0x62c7d15dc4268ce173cb9398d3ceb8a22b85d1a5,WETH,1136.374401063071200000,3210188.28,2824.93892778
0x18d9097791f4983553670a6c6a251fcb75882615,WETH,1135.072713059013300000,3206511.09,2824.93892778
0x46e4f1ec613faa131722fe26234b892f0a7e81fc,USDC,3200152.555231000000000000,3199226.24,0.99971054
0x14bcd9da052cdc6fe0b9446d5a616d5b7b4d4550,USDC,3198915.762081000000000000,3197989.80,0.99971054
0x236f968b3e9cc45d6d86bc95386a27c8051ab1ce,USDS,3188980.271827496600000000,3188383.93,0.99981300
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,USDT,3186312.938907000000000000,3186292.64,0.99999363
0xe7da19d08df73c9371080a14b8e6fdca9243e16e,USDT,3184119.099975000000000000,3184098.82,0.99999363
0x5b661b1773d0e442261be0b0df8a6a5863e75083,USDC,3160112.707693000000000000,3159197.98,0.99971054
0xea03e659a2e59c3715c6517afe58541be162161a,USDe,3157156.047358534300000000,3154743.32,0.99923579
0xb2c9cb778a3b995f30d1dadb66d1f12372decf17,RLUSD,3153153.526661222300000000,3152024.70,0.99964200
0x69d60ffeed146bd21f7d81dbfdb9dfadb9dbe9c3,USDT,3122396.895091000000000000,3122377.01,0.99999363
0x601579066f47a1c42796da5678ee4a32e6240d51,USDT,3101707.469981000000000000,3101687.71,0.99999363
0x571da526384e407a72c5229163e2824be56044fc,USDT,3090213.088970000000000000,3090193.40,0.99999363
0xe71cbf47fff309813bcea54f3ecf49a5f129264d,USDe,3085522.858620251000000000,3083164.87,0.99923579
0x7cc2ca053296ceeb6a865d11eb7b15d8bcbf45a0,WETH,1090.422385044260600000,3080376.64,2824.93892778
0x412b9f917ea51238371dbde84a9d81b2807b72bc,EURC,2646826.913068000000000000,3070319.22,1.16000000
0xddf6b5699b0c03382d9b45c8434d206890985e7e,WBTC,35.146588470000000000,3063191.17,87154.72259016
0x16abe651d7705c59728efe5ce306cd81eaa16a3b,USDC,3053123.207109000000000000,3052239.45,0.99971054
0x63265e50ff8e7722ebc40034700e86b0412c900b,USDT,3036686.126274000000000000,3036666.78,0.99999363
0xf76d0835f76aa8f6c041f5f5885b13c374ca2dd4,USDC,3037041.299320000000000000,3036162.20,0.99971054
0x10e2e0657b9306fc12e1a86ca56935a8c5cacceb,USDT,3034001.745279000000000000,3033982.42,0.99999363
0x96fc07d730b514d5318eddd94289578d4545505e,USDC,3031370.649581000000000000,3030493.19,0.99971054
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,USDe,3023323.485248828000000000,3021013.03,0.99923579
0xe3efe389b8a40dbc16a92e88c34534ddf82d8be4,WETH,1069.233588411483200000,3020519.59,2824.93892778
0x5eeae9914daede53b3e770c3d58a59399fbc4af9,WETH,1068.540868518169900000,3018562.70,2824.93892778
0x24c1abdd4afd314747bbb1579a1e95dfc40ec73d,WETH,1067.508966562147400000,3015647.64,2824.93892778
0x01329db67e9a963695c65766a298f9876e87def4,USDT,3013667.607584000000000000,3013648.41,0.99999363
0x3ecaea0955a099afda83e3545bd9bcf40b85f381,WETH,1066.388512852307700000,3012482.42,2824.93892778
0x42283fa21d5642c1744c2888f041ddea5d79149c,USDT,3010773.495653000000000000,3010754.32,0.99999363
0x2e2b6070bec9be9f50887cfe306ac6ca93002fab,USDC,3009331.158158000000000000,3008460.08,0.99971054
0xc367f7e88a5684a7712c29282fb41765281df68f,USDT,3005699.824017000000000000,3005680.68,0.99999363
0x645e0dbdb5fc2594b8913d7d7c627afe250ab550,USDT,3002638.035580000000000000,3002618.91,0.99999363
0xcd5b8d59c614bfdf4c9df6864c8a426e093a17b4,USDC,3002015.656156000000000000,3001146.69,0.99971054
0x1e110343ed23533c5009f1786038616279a66677,USDT,3000000.000001000000000000,2999980.89,0.99999363
0x236f968b3e9cc45d6d86bc95386a27c8051ab1ce,USDT,3000000.000001000000000000,2999980.89,0.99999363
0x09d0d815cd6cc2ab86cf61cbdd5aa14ac0020866,USDC,3000000.000001000000000000,2999131.62,0.99971054
0xeb2a1125f1e14822d0708464b795baad6b9038ce,USDe,3000000.000000000000000000,2997707.37,0.99923579
0xb8462cdc4a214694b029870448cfd32ddfbd05f9,WETH,1059.369681396480000000,2992654.65,2824.93892778
0x68e7e72938db36a5cbbca7b52c71dbbaadfb8264,USDC,2990596.892441000000000000,2989731.23,0.99971054
0x54be3a794282c030b15e43ae2bb182e14c409c5e,USDT,2988751.598496000000000000,2988732.56,0.99999363
0xe0af41debfecaff241b2b275541344d9fb4c30af,USDC,2987777.813232000000000000,2986912.97,0.99971054
0xe4bbe2f185fb37effc311c190d0db2ec8eb46893,PYUSD,2977566.572702000000000000,2976555.09,0.99966030
0x6dc12064abf4ae32b28749b124063f601ef3fd9a,USDT,2974606.333301000000000000,2974587.39,0.99999363
0xd2ac55ca3bbd2dd1e9936ec640dcb4b745fde759,USDC,2971194.859310000000000000,2970334.82,0.99971054
0x144e9c479ce1a6a239579b19960a34a244ca981e,WETH,1045.961857652541800000,2954778.37,2824.93892778
0xd7583e3cf08bbcab66f1242195227bbf9f865fda,WETH,1040.001551562539100000,2937940.87,2824.93892778
0xebce5936d8bb62a1ec7350e17ccc559d0394fddb,DAI,2934168.068358173600000000,2932932.78,0.99957900
0x588b530e0d6d5c15afd56012434752296d70b36b,USDT,2930000.000003000000000000,2929981.34,0.99999363
0xdb3571851b7a29083c29bbb33ac89a528d87f7b9,USDC,2917096.190416000000000000,2916251.81,0.99971054
0x665671de9ac530d7bb982bc440be9741d25c3eb0,USDT,2912665.238088000000000000,2912646.68,0.99999363
0x0d18d7c855668eb1ba06005b199838f38e00d7e3,USDT,2862323.885118000000000000,2862305.65,0.99999363
0xc65b975d471d33a83a746bb69fd72a84b57adb93,GHO,2862193.278694270000000000,2861065.57,0.99960600
0x12aec257cae91e6fe63d8a265688ed872cbe0e47,USDT,2854513.369236000000000000,2854495.19,0.99999363
0xe5a5901bd4f22ebea7d2abfc842355eba0aaa0e4,USDC,2826033.556901000000000000,2825215.53,0.99971054
0x6eb945cc9e5b59f9561f2a1cde54cf18dd81b64e,USDT,2813307.132207000000000000,2813289.21,0.99999363
0x99c04ae385e3c247d8af67b193357b79ade10cf2,WETH,993.727517766056700000,2807219.55,2824.93892778
0x294125ebe0a93815a68e0165935c521275e2dc1e,USDC,2807614.421447000000000000,2806801.73,0.99971054
0xe154ee67cc3b48ec5b5e597854b9fa1c68bbfdef,USDT,2799710.018254000000000000,2799692.18,0.99999363
0x5130985ce6a0e54f369712cd6f2fdec084026e54,USDT,2795063.036931000000000000,2795045.23,0.99999363
0xdd38127788f0247ca387717f9e5ba3ce66685b7a,USDC,2789964.152495000000000000,2789156.57,0.99971054
0x6ea0088cae8eb6e3d9cb55fbe43e6d1b669a15eb,USDC,2786364.597101000000000000,2785558.06,0.99971054
0xcde24a1923d3657b808d66b9617b4dd0c0d6c0c2,USDT,2785338.126418000000000000,2785320.38,0.99999363
0x96fc07d730b514d5318eddd94289578d4545505e,RLUSD,2779099.277352452300000000,2778104.36,0.99964200
0xf44431967d8b3ae3a2a994ac9fcc74a8d35f9156,USDT,2777311.119551000000000000,2777293.43,0.99999363
0x7b852ebc448b3638f971bac2c463db6578634f11,USDC,2776324.654092000000000000,2775521.02,0.99971054
0x8e51a91ffa872d2cb9651f5bf310d9c3357716c0,USDT,2772629.515603000000000000,2772611.85,0.99999363
0x35f0686c63f50707ea3b5bace186938e4e19f03a,USDe,2767867.759056289700000000,2765752.53,0.99923579
0xd71f4423e097888af07e2ceac0e71b9a43f64a1f,USDC,2760363.868356000000000000,2759564.85,0.99971054
0x508e41dd4fea917012eb6578fcc177ee3e05fda8,USDC,2758628.728480000000000000,2757830.22,0.99971054
0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDC,2757992.611945000000000000,2757194.28,0.99971054
0xcf487f0bbca7fee1369617c393bc29d8cec03874,EURC,2367947.299726000000000000,2746818.87,1.16000000
0xa2e438cc6daf4e978656d1da11d056524e37a0aa,WBTC,31.343335170000000000,2731719.68,87154.72259016
0xce1ee57e8de511bbc11c5bcfc4b22efa062f8bb4,USDC,2703884.543442000000000000,2703101.88,0.99971054
0x518d5c9bce6a247b08b4f8354ca16d1378640c83,WETH,949.313840924154600000,2681753.62,2824.93892778
0xfc2a0f6fd177c8bf40d0fab7e6027d6f290ef11d,USDT,2679000.551040000000000000,2678983.49,0.99999363
0x0c883bacaf927076c702fd580505275be44fb63e,PYUSD,2670211.345514000000000000,2669304.27,0.99966030
0xe16c2a4666032e27b22818c1c7ac7fad1aeecceb,USDC,2669113.553498000000000000,2668340.95,0.99971054
0x08c6f91e2b681faf5e17227f2a44c307b3c1364c,USDC,2668620.059683000000000000,2667847.60,0.99971054
0xf8e4517dc4fd4bfef9903336adb1ede20803430d,USDT,2667032.927468000000000000,2667015.94,0.99999363
0xe7af87c6c6ec02cc7ee98c3adc555e4231dce8f3,USDT,2660627.758641000000000000,2660610.81,0.99999363
0x7df25ed19086f00e0539c7c9a2a6234e0689905e,USDT,2653021.562502000000000000,2653004.66,0.99999363
0x738264d3a846d52d401dda048228d9bee0ffdbef,WETH,938.401186763019500000,2650926.04,2824.93892778
0xff8559f5f4c7c677a1d958313b61dc8b31bb7f47,USDC,2647637.581725000000000000,2646871.20,0.99971054
0xadfd7fa3ef9e23c3b44f2384dad5bb876f15e00e,USDe,2637941.201448776800000000,2635925.26,0.99923579
0x1349be152879937339ea7e4741d84a2ea1483f96,USDC,2626424.300636000000000000,2625664.06,0.99971054
0xfa086057948378ce46159aca92a4455c58ba1a46,USDC,2624655.115940000000000000,2623895.38,0.99971054
0x3bb3892ce3f41a783c8def2ef3b022794a2306bf,cbBTC,30.000000010000000000,2620906.93,87363.56416857
0x982ddd0c8d1376bcf319e42d7d70dcdd244433bd,USDT,2617284.292670000000000000,2617267.62,0.99999363
0x10098de28ba6928186954fcc18ad919040600af3,USDC,2607056.996800000000000000,2606302.36,0.99971054
0x5dc93e0046436eadfb72f6491e0e21594b1f3eae,USDC,2600000.000001000000000000,2599247.40,0.99971054
0xbcd421777df026978889274b98a3bef4cb2c779c,USDT,2576723.601406000000000000,2576707.19,0.99999363
0xfd93166d4737938e2a2b2e9f237c03bc12a09e0b,DAI,2575100.507707050500000000,2574016.39,0.99957900
0x6ed3c871ac6aae698a9d6e547a5f54873b091e18,PYUSD,2566659.165715000000000000,2565787.27,0.99966030
0xc2c89a0216d4e2722d40e90a40bf6e483bfe7f5f,WETH,907.554674964556300000,2563786.53,2824.93892778
0x0913ad33a83ac434c2ef2a0a3ab2a67ee706288a,USDC,2560544.745849000000000000,2559803.57,0.99971054
0x4a48753b1a184e7eeda58b56797c43303b06e790,USDT,2540417.423973000000000000,2540401.24,0.99999363
0xd0b8dfcf9da999db981a60a8da6584e8e52b757c,USDT,2524239.054085000000000000,2524222.97,0.99999363
0x9f985eafe393958fc43b4ab6dba85e768dc47e0d,USDT,2523993.638875000000000000,2523977.56,0.99999363
0x99f4176ee457afedffcb1839c7ab7a030a5e4a92,USDC,2524155.006322000000000000,2523424.36,0.99971054
0xb12a9d1bae6a2220936734792390f5ee5cc8a3e6,USDC,2517601.069440000000000000,2516872.32,0.99971054
0xa580fe412dfbc2754bf0b9006075bd4b64a6752b,USDT,2510081.160139000000000000,2510065.17,0.99999363
0xc9cea6df3a736846c5b610ff342836838ec1a84d,USDC,2506459.707907000000000000,2505734.19,0.99971054
0x28b41cf49c00fe3787cd962feef93238f569c77b,USDC,2504481.232561000000000000,2503756.29,0.99971054
0xe81d87fa302e663400dcc2110c3ffb7774288ff1,USDC,2499999.999999000000000000,2499276.35,0.99971054
0x55b2c8d9d150cc65b0eff6d18306c2881800750d,PYUSD,2500001.088663000000000000,2499151.84,0.99966030
0x654d8677a6a3776a70f0d453b46cf6223ad52686,USDT,2497565.338517000000000000,2497549.43,0.99999363
0x28a5ec068ae7500cbf21b989d62c7a81e2665b18,USDC,2493463.244526000000000000,2492741.49,0.99971054
0x13939d994b1a27753de29adddb56d175e846608b,USDC,2492674.056662000000000000,2491952.53,0.99971054
0x215f7e305d732edafdb147c233211458f2d0e6bf,WETH,876.751808705953400000,2476770.31,2824.93892778
0xe71cbf47fff309813bcea54f3ecf49a5f129264d,USDC,2440000.968130000000000000,2439294.69,0.99971054
0x99f4176ee457afedffcb1839c7ab7a030a5e4a92,USDT,2421192.912612000000000000,2421177.49,0.99999363
0x106c1059ef92769fe5e52cc736a35ee09b3e238c,USDC,2414636.312127000000000000,2413937.37,0.99971054
0xc3fdaabf3ad59096596b68408d4c152b4240725a,WETH,852.216125134485800000,2407458.51,2824.93892778
0xa42533a38f1468162802b3549c4b4e3d5b8b5f89,USDT,2402771.492500000000000000,2402756.19,0.99999363
0xfefa1c66ce1522efbb0d5189ba702e76e6bcaf3c,USDC,2402931.092003000000000000,2402235.54,0.99971054
0x595362a906a0b4e90aee1430b1f80fdde2be80de,USDe,2400112.554888464500000000,2398278.36,0.99923579
0x8066df51d781595c29bb3ce3d359560b9240e559,USDT,2394095.994990000000000000,2394080.74,0.99999363
0xc7218ace51373b6716b7ff3aeb36fbfa75f2c8a7,USDC,2386514.764759000000000000,2385823.96,0.99971054
0x35cf0e0d31e21c6ea896944b8d3ca48ca660bd6f,USDT,2385354.549617000000000000,2385339.35,0.99999363
0xbf16e9b0aaddef8ea03ba2c599a9ebf287277391,USDC,2384731.882320000000000000,2384041.60,0.99971054
0x7613bcb077bfe7781ff11cc8eb0c9271a056de44,wstETH,689.635114696172500000,2377436.94,3447.38382951
0xc40bcfd976d87e382e5877d6e7e8118342883b17,USDtb,2370080.746140244400000000,2370080.75,1.00000000
0x346ccfdee95c7bd36b60bfe028d0f40d3517f22f,WETH,834.701692285437300000,2357981.30,2824.93892778
0xb81765a9c8c2b91007a9b3f431c880cfb9b997ce,USDC,2329920.981468000000000000,2329246.56,0.99971054
0xa9490f0c8d46e01c5b11bc333eb7df608b9122af,USDC,2329871.074610000000000000,2329196.67,0.99971054
0x99ac3df9f61e37b71932d9b89e5d16f42eed2c96,USDT,2323563.998662000000000000,2323549.20,0.99999363
0x671730450c132914662dfa6beda90f8a1a4cf84a,WETH,822.188755655919400000,2322633.02,2824.93892778
0xe0ef6f6fd0732810b2d5d747bdc5ca1b3cf19865,USDT,2316779.260139000000000000,2316764.50,0.99999363
0x8494d3428290b903eb89bdf703fbd04551bd4412,WETH,819.452146952312700000,2314902.27,2824.93892778
0xfaa617c252e9fa8616e57ea960119176b897a911,USDT,2311500.854606000000000000,2311486.13,0.99999363
0x4c9f7207be28278b9dca129f2e211acfff48fb01,USDC,2309562.680363000000000000,2308894.15,0.99971054
0x65cdaac4aa7f234124f5259247e7d8f5d8292502,USDT,2303600.385130000000000000,2303585.71,0.99999363
0xfb74196eccf35a260dd5cfd300baa37ae058b6c0,USDC,2303438.921020000000000000,2302772.17,0.99971054
0x1e5d299776be8114fa991a37b77ee09bbae45735,WBTC,26.352863670000000000,2296776.52,87154.72259016
0x35bb437ff8c48a68759514e43d360af823e9504d,WETH,811.426572781514000000,2292230.51,2824.93892778
0x6833df4e1edb361a04491349833c83a4868abcda,USDC,2289691.175998000000000000,2289028.40,0.99971054
0x338a07cf3e117d446ffbd3bc4a60787f892be222,USDT,2283036.339737000000000000,2283021.80,0.99999363
0x670249a5206420d7dbed1b42c4555ad0f75115fc,WETH,807.000000000000000000,2279725.71,2824.93892778
0x6df94d0488f79b3c4292d0955828fb9e6d7b614a,WETH,802.394879382090400000,2266716.53,2824.93892778
0xdd9bd62d1c08210fdda6f841ed5196b45a939625,USDC,2266889.076474000000000000,2266232.90,0.99971054
0xb0809dc7d52aa1112dccfe33958a50186a952ba9,USDT,2253609.180622000000000000,2253594.83,0.99999363
0xf93457533efd041d2a5200a82cca718fcdc42103,USDT,2243697.696280000000000000,2243683.40,0.99999363
0x27135b2dde0105e23f896159da6499ce1b27cf09,USDC,2235736.258253000000000000,2235089.10,0.99971054
0xceef57f6c40a7cb2392eaad101ee0440aa43ba42,DAI,2233669.880201404000000000,2232729.51,0.99957900
0x0eaadd8751fa4986b115fe354deaab283084852a,wstETH,647.500000000000000000,2232181.03,3447.38382951
0xd2b2a8ab7a8c903501f4db4ee45c67522a4511ed,USDC,2227569.358100000000000000,2226924.57,0.99971054
0x7a47cc409047521932a742d24ff634a60a25834e,USDT,2219854.644315000000000000,2219840.50,0.99999363
0x167ec339e5539100bc453ac349f012e194bf85a3,USDC,2217191.610601000000000000,2216549.82,0.99971054
0x3fc4a4cb4d394d25207d65c437fc8a5285336a7d,USDC,2207952.635441000000000000,2207313.52,0.99971054
0x64f80d81f4ae9858a9e92dce8d19ee1686cc8e04,USDC,2200715.781376000000000000,2200078.76,0.99971054
0x2817601bb438f48655421f4a43974b40ae20cf72,WETH,773.490380964011000000,2185063.09,2824.93892778
0x4269643d7c8e7fab269e51853dc7e7a0cf25d0d8,WBTC,24.996120830000000000,2178529.98,87154.72259016
0x75828f132030b6686a1e5ac017e96da20c5cd540,USDT,2177320.546894000000000000,2177306.68,0.99999363
0x063adacc01db782093d0310bf3d5755d2adec424,USDT,2174823.358785000000000000,2174809.51,0.99999363
0x3297b54349170973cdef5a8a07b47f2702e11068,USDC,2173684.435090000000000000,2173055.24,0.99971054
0xc11870674d97e2aca91f57a519af0eec38c03976,USDT,2172580.344973000000000000,2172566.51,0.99999363
0x39d2ee127ff65c595648befe1bb45aa59d7753a4,USDT,2170149.793656000000000000,2170135.97,0.99999363
0x0307b44dcda71b09f19a24127137ccc0127a57e4,USDC,2164395.110888000000000000,2163768.61,0.99971054
0x1fc4a9fe96d79011dff2e5f8f50271c70db994b0,WETH,765.624236406086900000,2162841.71,2824.93892778
0x8aa375495029dfd74ad86cf365f4fe96828f4981,USDT,2157919.618688000000000000,2157905.87,0.99999363
0x21f7cfa4fc40fb9f1a68e9e7eaa92375dd7e163e,USDT,2156585.357797000000000000,2156571.62,0.99999363
0x864de5bbaf4b8c808e94a8385b95b0855d170137,USDe,2149140.815177182700000000,2147498.42,0.99923579
0x1879023673b998ce95f8d0dd42499380ced18bee,USDC,2146937.236092000000000000,2146315.78,0.99971054
0xec974e88badaa080c3d43a2680f20506f74f8559,USDT,2136529.179466000000000000,2136515.57,0.99999363
0x6ed3c871ac6aae698a9d6e547a5f54873b091e18,USDtb,2111028.678003393600000000,2111028.68,1.00000000
0x6b040f5f255c02323e9d6873f7276969b396c4e9,WBTC,24.177275100000000000,2107163.70,87154.72259016
0x0076812635dd5acc88444bf4d6ff70b1b95ed79c,USDT,2105156.074468000000000000,2105142.66,0.99999363
0x7c1593c39b048bb19e255679ba8505ac7e5f4d12,USDT,2103755.831246000000000000,2103742.43,0.99999363
0x6249099e4a2aacb70621c432d537fe6bbdb5251c,USDC,2102875.793921000000000000,2102267.10,0.99971054
0xefa0cec595a2d8d2ceef2cf9c6c419272c3bda23,USDT,2100000.000000000000000000,2099986.62,0.99999363
0x94aec6a2fd64b63cd501960e920a4d5562d35d40,WETH,742.653903399999800000,2097951.92,2824.93892778
0x799fdb02e49c5b77fddb4b271adf11bf42dca586,USDC,2094270.535630000000000000,2093664.33,0.99971054
0xc93d036c58c83811a82fb98feed8cac7a942a110,USDC,2093515.092906000000000000,2092909.10,0.99971054
0xa68658704ae5f37284e93ac91a7fecb1c858dbed,USDC,2092257.348418000000000000,2091651.72,0.99971054
0x1c34e31a7d506e287d1100512a31bbc3d4a1f25e,WETH,739.541956608372900000,2089160.86,2824.93892778
0x61b63621ead08c8fbe167e005cbdc82796f954f3,USDC,2086414.681219000000000000,2085810.75,0.99971054
0x436a85d2aa1f90378e116d0876a652944e5dfb06,USDC,2083529.959733000000000000,2082926.86,0.99971054
0x0d6b672feab312ce817b689c94e87ba4f0eb56d2,USDT,2074307.631418000000000000,2074294.42,0.99999363
0x8c6aa32b1fbf7746d46ef2c18871633f896211e6,USDT,2061294.439972000000000000,2061281.31,0.99999363
0x8f5ef1b8e357a81a7e0cc270a46af730005a3cb8,USDC,2059636.492050000000000000,2059040.31,0.99971054
0x60f7a8117a4c45073c9163fd805a8a33cbddd1ee,USDT,2058030.948785000000000000,2058017.84,0.99999363
0xdfa8ee9ff8798b37800f3ab18807273d7caaf1b6,WETH,726.563931681200500000,2052498.73,2824.93892778
0x31ad853b9584f909c7b4d413d1e9fc7c125995bd,USDT,2050002.050002000000000000,2049988.99,0.99999363
0x2aea39e27fc87de4a63963687c6e188f062197b4,USDT,2046668.321350000000000000,2046655.28,0.99999363
0xad4618702998e39697e8ea5b6dc0103463cec212,USDC,2043931.765535000000000000,2043340.13,0.99971054
0xf15a426da067629628b9ac369f8908e89a133239,WETH,722.681387447155800000,2041530.78,2824.93892778
0xb6d2e0b2db5731d4103d7fdf223ed3917cf402e9,USDT,2040132.650498000000000000,2040119.65,0.99999363
0x583c34ba0b0b8345e31dc7d0f8f4534630b6d79b,USDC,2033441.723976000000000000,2032853.12,0.99971054
0x3ed451de29d8a2ae07c7d82d21b6084f64399147,USDC,2031434.686623000000000000,2030846.67,0.99971054
0xac1f6159527c49f14ef3f870435be74d3a7bf553,USDC,2023800.349463000000000000,2023214.54,0.99971054
0x05ccdedfaf0603cb6753f3a80ef2342e104113f1,USDT,2022316.515929000000000000,2022303.63,0.99999363
0x15a954001bb47890a4c46a7fe9f06f7c39ff3d68,WBTC,23.170276390000000000,2019399.01,87154.72259016
0xddcefd4578d4311359ef9f0ba826814f314055d0,USDC,2019765.125034000000000000,2019180.48,0.99971054
0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,cbBTC,23.047875520000000000,2013544.55,87363.56416857
0x54a1b5c470fdcf516b84a495b4acdf800b6f734e,USDT,2010870.046811000000000000,2010857.24,0.99999363
0x8f261252549727859f2bc188de3c3da365723696,USDC,2007501.807387000000000000,2006920.72,0.99971054
0x0d40d9578e1d86abdaf7ea02d0c53d53cba320bd,USDT,2003810.172563000000000000,2003797.41,0.99999363
0x0c50c7a7af017dc050e8a3a917c73d236ff9a6c1,USDC,2002714.687216000000000000,2002134.98,0.99971054
0xfd1043098584cbc763f4d2460aecb94dd4b6fee3,USDT,2001843.876572000000000000,2001831.12,0.99999363
0x88d33a5aded3981b03fc6fb40700e3cf0fa90e3f,USDC,2000755.000002000000000000,2000175.86,0.99971054
0x1cdde20fd300c95427819be44a4fdc8c537361f1,USDtb,2000085.828720106500000000,2000085.83,1.00000000
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,USDT,2000000.807673000000000000,1999988.07,0.99999363
0x3dc9a881fc9cc64730ae52b0ea9c3917ab901e40,USDT,2000000.533762000000000000,1999987.79,0.99999363
0xaa2a33c424b92cdc042e40c522cb48e586e83026,USDe,2001106.605651257000000000,1999577.34,0.99923579
0xb5e6ae546f5e8c75f19ed89a1ca032a5cb8669e8,USDC,2000000.000001000000000000,1999421.08,0.99971054
0xf3175f028845f4570d0fb1643765f5de24400e86,USDe,2000000.000000000000000000,1998471.58,0.99923579
0xcd566ac6c9d0222f567cac8785fff764c5d9acc1,WETH,703.042636052523300000,1986052.51,2824.93892778
0xf6335f7ed06f99d5596c153f9242ee4b8e09ef59,WETH,702.732504729051700000,1985176.41,2824.93892778
0xc59a1a2ed72eb7b31b8eaedab1f6f8d8c8881365,WETH,700.701583297282800000,1979439.18,2824.93892778
0x0edf985677a7208785ba4dead98bd2253f1324ec,USDT,1978053.643713000000000000,1978041.04,0.99999363
0x7633271e6e00d6a2a0788f9ded6ea0961b2b63c3,USDT,1974220.330821000000000000,1974207.76,0.99999363
0xebd8270f0ec3ffe74f81e144c4970ff1d4d02bbc,USDT,1971387.994608000000000000,1971375.44,0.99999363
0xfab10aa58bf87a3499bd5b603af8c442fc48cbac,USDT,1968967.615803000000000000,1968955.07,0.99999363
0x5eb8ed7b09204437a009e75805d3f2a2f72cc6ea,USDC,1969034.093443000000000000,1968464.14,0.99971054
